0000000000000000, 0000000000000000, 0011000000000000, 0008000000000000, 0000000000000000, 000B000000000000, 0009000000000000, 0001000000000000, 0006000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0121000000000000, 0003000000000000, 0187000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0018000000000000, 0019000000000000, 0000000000000000, 0010000000000000, 0011000000000000, 0002000000000000, 0013000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0034000000000000, 0002000000000000, 0057000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0134000000000000, 0003000000000000, 0178000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0031000000000000, 0004000000000000, 0051000000000000
0000000000000000, 0000000000000000, 0023000000000000, 0017000000000000, 0000000000000000, 0018000000000000, 0015000000000000, 0001000000000000, 0012000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 008B000000000000, 0002000000000000, 00EB000000000000
0000000000000000, 0000000000000000, 0017000000000000, 0011000000000000, 0000000000000000, 0010000000000000, 000F000000000000, 0001000000000000, 000D000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0015000000000000, 0024000000000000, 0000000000000000, 000E000000000000, 0016000000000000, 0001000000000000, 001C000000000000
0000000000000000, 0000000000000000, 0014000000000000, 0064000000000000, 0000000000000000, 000E000000000000, 0032000000000000, 0001000000000000, 004E000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0022000000000000, 0008000000000000, 0026000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 004A000000000000, 0001000000000000, 0091000000000000
0000000000000000, 0000000000000000, 0020000000000000, 0028000000000000, 0000000000000000, 0016000000000000, 001F000000000000, 0000000000000000, 001F000000000000
0000000000000000, 0000000000000000, 001F000000000000, 0022000000000000, 0000000000000000, 0015000000000000, 0019000000000000, 0001000000000000, 001B000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0018000000000000, 004B000000000000, 0000000000000000, 0010000000000000, 0028000000000000, 0001000000000000, 003A000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 00FA000000000000, 0003000000000000, 0196000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0148000000000000, 0002000000000000, 01E1000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0010000000000000, 0000000000000000, 0000000000000000, 000B000000000000, 0001000000000000, 000D000000000000
0000000000000000, 0000000000000000, 0021000000000000, 0016000000000000, 0000000000000000, 0017000000000000, 0029000000000000, 0001000000000000, 0037000000000000
0000000000000000, 0000000000000000, 001C000000000000, 001E000000000000, 0000000000000000, 0013000000000000, 0016000000000000, 0001000000000000, 0017000000000000
0000000000000000, 0000000000000000, 001C000000000000, 002F000000000000, 0000000000000000, 0013000000000000, 001D000000000000, 0001000000000000, 0024000000000000
0000000000000000, 0000000000000000, 001B000000000000, 001B000000000000, 0000000000000000, 0012000000000000, 0014000000000000, 0001000000000000, 0015000000000000
0000000000000000, 0000000000000000, 001E000000000000, 0018000000000000, 0000000000000000, 0014000000000000, 0014000000000000, 0001000000000000, 0013000000000000
0000000000000000, 0000000000000000, 001B000000000000, 0024000000000000, 0000000000000000, 0012000000000000, 0018000000000000, 0001000000000000, 001C000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 005F000000000000, 0002000000000000, 007B000000000000
0400000000000000, 0400000000000000, 001B000000000000, 0000000000000000, 0000000000000000, 0012000000000000, 0011000000000000, 0001000000000000, 0000000000000000
0000000000000000, 0000000000000000, 001F000000000000, 0031000000000000, 0000000000000000, 0015000000000000, 0023000000000000, 0000000000000000, 0026000000000000
0000000000000000, 0000000000000000, 0030000000000000, 002E000000000000, 0000000000000000, 0021000000000000, 0028000000000000, 0000000000000000, 0023000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 006A000000000000, 0002000000000000, 00DC000000000000
0000000000000000, 0000000000000000, 001F000000000000, 002F000000000000, 0000000000000000, 0015000000000000, 0021000000000000, 0000000000000000, 0024000000000000
0000000000000000, 0000000000000000, 0017000000000000, 005D000000000000, 0000000000000000, 000F000000000000, 0023000000000000, 0002000000000000, 0048000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0064000000000000, 0002000000000000, 00B1000000000000
0000000000000000, 0000000000000000, 0018000000000000, 0050000000000000, 0000000000000000, 0010000000000000, 002A000000000000, 0001000000000000, 003E000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 001E000000000000, 0014000000000000, 0000000000000000, 0014000000000000, 0012000000000000, 0001000000000000, 0010000000000000
0000000000000000, 0000000000000000, 001A000000000000, 001B000000000000, 0000000000000000, 0012000000000000, 0014000000000000, 0001000000000000, 0015000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0027000000000000, 0028000000000000, 0000000000000000, 001A000000000000, 0022000000000000, 0000000000000000, 001F000000000000
0000000000000000, 0000000000000000, 001F000000000000, 0024000000000000, 0000000000000000, 0015000000000000, 0019000000000000, 0001000000000000, 001C000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0060000000000000, 000A000000000000, 0080000000000000
0000000000000000, 0000000000000000, 001F000000000000, 001E000000000000, 0000000000000000, 0015000000000000, 0017000000000000, 0001000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0024000000000000, 0033000000000000, 0000000000000000, 0018000000000000, 0025000000000000, 0000000000000000, 0027000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000, 0001000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0023000000000000, 0011000000000000, 0000000000000000, 0018000000000000, 0016000000000000, 0000000000000000, 000D000000000000
0000000000000000, 0000000000000000, 002F000000000000, 0038000000000000, 0000000000000000, 0020000000000000, 002C000000000000, 0000000000000000, 002B000000000000
0000000000000000, 0000000000000000, 0026000000000000, 0018000000000000, 0000000000000000, 001A000000000000, 001A000000000000, 0000000000000000, 0013000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000, 0001000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0027000000000000, 002F000000000000, 0000000000000000, 001A000000000000, 0025000000000000, 0000000000000000, 0024000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0070000000000000, 0000000000000000, 0000000000000000, 004C000000000000, 0008000000000000, 0057000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 000C000000000000, 0002000000000000, 0007000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 004D000000000000, 0002000000000000, 0081000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0039000000000000, 0001000000000000, 003B000000000000
0000000000000000, 0000000000000000, 001F000000000000, 0023000000000000, 0000000000000000, 0015000000000000, 0015000000000000, 0002000000000000, 001B000000000000
0000000000000000, 0000000000000000, 0021000000000000, 0016000000000000, 0000000000000000, 0017000000000000, 0018000000000000, 0000000000000000, 0011000000000000
0000000000000000, 0000000000000000, 0014000000000000, 0064000000000000, 0000000000000000, 000E000000000000, 0032000000000000, 0001000000000000, 004E000000000000
0000000000000000, 0000000000000000, 0019000000000000, 0016000000000000, 0000000000000000, 0011000000000000, 0014000000000000, 0000000000000000, 0011000000000000
0000000000000000, 0000000000000000, 0020000000000000, 003D000000000000, 0000000000000000, 0016000000000000, 0025000000000000, 0001000000000000, 002F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0153000000000000, 0002000000000000, 01FF000000000000
0000000000000000, 0000000000000000, 0019000000000000, 0012000000000000, 0000000000000000, 0011000000000000, 000F000000000000, 0001000000000000, 000E000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 00BD000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0020000000000000, 0028000000000000, 0000000000000000, 0016000000000000, 001B000000000000, 0001000000000000, 001F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 006D000000000000, 0004000000000000, 00AD000000000000
0000000000000000, 0000000000000000, 0022000000000000, 0033000000000000, 0000000000000000, 0017000000000000, 0026000000000000, 0001000000000000, 002D000000000000
0000000000000000, 0000000000000000, 0020000000000000, 0021000000000000, 0000000000000000, 0016000000000000, 0019000000000000, 0001000000000000, 001A000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 001B000000000000, 0055000000000000, 0000000000000000, 0012000000000000, 002D000000000000, 0001000000000000, 0042000000000000
0000000000000000, 0000000000000000, 001D000000000000, 0024000000000000, 0000000000000000, 0014000000000000, 0019000000000000, 0001000000000000, 001C000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 011B000000000000, 0003000000000000, 0171000000000000
0000000000000000, 0000000000000000, 001D000000000000, 0020000000000000, 0000000000000000, 0014000000000000, 0017000000000000, 0001000000000000, 0019000000000000
0000000000000000, 0000000000000000, 0022000000000000, 001C000000000000, 0000000000000000, 0017000000000000, 001B000000000000, 0000000000000000, 0016000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0021000000000000, 0052000000000000, 0000000000000000, 0017000000000000, 0032000000000000, 0000000000000000, 0040000000000000
0000000000000000, 0000000000000000, 0029000000000000, 0029000000000000, 0000000000000000, 001C000000000000, 0023000000000000, 0000000000000000, 0020000000000000
0000000000000000, 0000000000000000, 001C000000000000, 0013000000000000, 0000000000000000, 0013000000000000, 000F000000000000, 0002000000000000, 000F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0090000000000000, 0002000000000000, 00F2000000000000
